rosbagTimestamp,task_id,step_count,who_reports,update_received_time,secs,nsecs,human_expertise,human_mood,human_trust,robot_model,human_type,action_taken_time,secs,nsecs,taken_action,belief_state,real_state,isEstimationCorrect,real_obs_received,obs_with_noise,human_observables,task_status,who_succeeded,immediate_reward,total_disc_reward
1532994818282563168,10,1,"""ROBOT""",,1532994818,279563859,'','','','','',,1532994818,256367343,"""idle""","""TaskHuman""","""TaskHuman""",True,'','',[],'','',"""0""","""0"""
1532994825127421134,10,1,"""OBSERVATION""",,1532994825,124193742,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, False, False, True, False, False]","""ONGOING""",'','',''
1532994826395937807,10,1,"""HUMAN""",,1532994826,392647809,"""beginner""","""new_normal""","""NO""",'','',,1532994819,333594080,"""0""","""Evaluating""","""Evaluating""",True,'','',[],'','','',''
1532994826414059614,10,2,"""ROBOT""",,1532994826,411001385,'','','','','',,1532994826,381964187,"""idle""","""TaskHuman""","""MayNotBeCapable""",False,'','',[],'','',"""0""","""0"""
1532994827496682231,10,2,"""OBSERVATION""",,1532994827,493810063,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, False, False, True, False, False]","""ONGOING""",'','',''
1532994828802504733,10,2,"""HUMAN""",,1532994828,799013064,"""beginner""","""new_normal""","""NO""",'','',,1532994827,474145968,"""0""","""FailedToGrasp""","""FailedToGrasp""",True,'','',[],'','','',''
1532994828816570821,10,3,"""ROBOT""",,1532994828,813082425,'','','','','',,1532994828,786880662,"""planning for grasping""","""MayNotBeCapable""","""TaskHuman""",False,'','',[],'','',"""0""","""0"""
1532994829904577887,10,3,"""OBSERVATION""",,1532994829,901533849,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, False, False, True, False, False]","""ONGOING""",'','',''
1532994831189189213,10,3,"""HUMAN""",,1532994831,186098815,"""beginner""","""new_normal""","""NO""",'','',,1532994829,874411489,"""0""","""Evaluating""","""Evaluating""",True,'','',[],'','','',''
1532994831201342676,10,4,"""ROBOT""",,1532994831,198334157,'','','','','',,1532994831,174794630,"""planning for grasping""","""MayNotBeCapable""","""NoNeedHelp""",False,'','',[],'','',"""0""","""0"""
1532994832293505826,10,4,"""OBSERVATION""",,1532994832,290146957,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, False, False, True, False, False]","""ONGOING""",'','',''
1532994833596816423,10,4,"""HUMAN""",,1532994833,592914852,"""beginner""","""new_normal""","""NO""",'','',,1532994832,271014204,"""0""","""FailedToGrasp""","""FailedToGrasp""",True,'','',[],'','','',''
1532994833611223411,10,5,"""ROBOT""",,1532994833,608163894,'','','','','',,1532994833,582359787,"""planning for grasping""","""NoNeedHelp""","""MayNotBeCapable""",False,'','',[],'','',"""0""","""0"""
1532994834698786805,10,5,"""OBSERVATION""",,1532994834,695513624,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, False, False, True, False, False]","""ONGOING""",'','',''
1532994836016615759,10,5,"""HUMAN""",,1532994836,12889015,"""beginner""","""new_normal""","""NO""",'','',,1532994834,667096773,"""0""","""Evaluating""","""Evaluating""",True,'','',[],'','','',''
1532994836032299024,10,6,"""ROBOT""",,1532994836,29154325,'','','','','',,1532994836,1669704,"""idle""","""NoNeedHelp""","""NoNeedHelp""",True,'','',[],'','',"""0""","""0"""
1532994837113635678,10,6,"""OBSERVATION""",,1532994837,110148178,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, False, False, True, False, False]","""ONGOING""",'','',''
1532994838448065954,10,6,"""HUMAN""",,1532994838,444375134,"""beginner""","""new_normal""","""NO""",'','',,1532994837,89535632,"""0""","""FailedToGrasp""","""FailedToGrasp""",True,'','',[],'','','',''
1532994838462740233,10,7,"""ROBOT""",,1532994838,459577860,'','','','','',,1532994838,431754119,"""planning for grasping""","""MayNotBeCapable""","""MayNotBeCapable""",True,'','',[],'','',"""0""","""0"""
1532994839554281815,10,7,"""OBSERVATION""",,1532994839,551083161,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, False, False, True, False, False]","""ONGOING""",'','',''
1532994840874801548,10,7,"""HUMAN""",,1532994840,871373927,"""beginner""","""new_normal""","""NO""",'','',,1532994839,524499381,"""0""","""Evaluating""","""Evaluating""",True,'','',[],'','','',''
1532994840890546671,10,8,"""ROBOT""",,1532994840,887072358,'','','','','',,1532994840,860391391,"""idle""","""NoNeedHelp""","""GlobalSuccess""",False,'','',[],'','',"""6""","""5.20875"""
1532994848492734816,11,0,"""MANAGER""",,1532994848,492486627,"""beginner""","""new_normal""","""NO""",'','',,0,0,'','','',False,'','',[],"""START""",'','',''
1532994849671101157,11,0,"""ROBOT""",,1532994849,667269027,'','','','','',,1532994849,665302993,"""idle""","""TaskHuman""","""TaskHuman""",True,'','',[],'','',"""6""","""5.20875"""
1532994849679031942,11,0,"""HUMAN""",,1532994849,675411735,"""beginner""","""new_normal""","""NO""",'','',,1532994849,376255958,"""4""","""TaskHuman""","""TaskHuman""",True,'','',[],'','','',''
1532994849690476718,11,1,"""ROBOT""",,1532994849,687595789,'','','','','',,1532994849,665302993,"""idle""","""TaskHuman""","""TaskHuman""",True,'','',[],'','',"""0""","""0"""
1532994852972099628,11,1,"""OBSERVATION""",,1532994852,969025697,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, True, False, False, False, True]","""ONGOING""",'','',''
1532994854260920586,11,1,"""HUMAN""",,1532994854,257322495,"""beginner""","""new_normal""","""NO""",'','',,1532994850,740347347,"""1""","""TaskHuman""","""TaskHuman""",True,'','',[],'','','',''
1532994854270567485,11,2,"""ROBOT""",,1532994854,267663047,'','','','','',,1532994854,234191825,"""planning for grasping""","""NoFocus""","""NoFocus""",True,'','',[],'','',"""0""","""0"""
1532994855348075895,11,2,"""OBSERVATION""",,1532994855,345169510,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, True, False, False, False, True]","""ONGOING""",'','',''
1532994856608415719,11,2,"""HUMAN""",,1532994856,604750091,"""beginner""","""new_normal""","""NO""",'','',,1532994855,328259618,"""1""","""NoAttention""","""NoAttention""",True,'','',[],'','','',''
